"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"199","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",112590.571428571,38.5571428571429,49.7748775358316,8547.75219817772,4738.09690461723,23212.8,23389,24168,21302.4,6,16827.0320059297,0.0214346352729518,785039.343644147,427.756117233946,62.0102156640182,0.131659871090774,34.1278279938788,3.50650088219623,"Urban and Built-up",14.25,107.8,0.938267290592194,17.5,70.2937725,70.2937725,0,603,1065.12978142131,500,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"200","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",112590.571428571,38.5571428571429,49.7748775358316,8547.75219817772,4738.09690461723,23212.8,23389,24168,21302.4,6,16827.0320059297,0.0214346352729518,785039.343644147,427.756117233946,62.0102156640182,0.131659871090774,34.1278279938788,3.50650088219623,"Urban and Built-up",14.25,107.8,0.938267290592194,15.1666666666667,70.2174186,70.2174186,0,1018,1065.12978142131,500,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"201","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",112590.571428571,38.5571428571429,49.7748775358316,8547.75219817772,4738.09690461723,23212.8,23389,24168,21302.4,6,16827.0320059297,0.0214346352729518,785039.343644147,427.756117233946,62.0102156640182,0.131659871090774,34.1278279938788,3.50650088219623,"Urban and Built-up",14.25,107.8,0.938267290592194,17,29.0325203,29.0325203,0,389,1065.12978142131,500,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"202","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",112590.571428571,38.5571428571429,49.7748775358316,8547.75219817772,4738.09690461723,23212.8,23389,24168,21302.4,6,16827.0320059297,0.0214346352729518,785039.343644147,427.756117233946,62.0102156640182,0.131659871090774,34.1278279938788,3.50650088219623,"Urban and Built-up",14.25,107.8,0.938267290592194,14.8333333333333,36.4116676,36.4116676,0,852,1065.12978142131,500,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"203","Emerson Home",NA,"11/27/2022","12/11/2022",14,"","CA",112590.571428571,38.5571428571429,49.7748775358316,8547.75219817772,4738.09690461723,23212.8,23389,24168,21302.4,6,16827.0320059297,0.0214346352729518,785039.343644147,427.756117233946,62.0102156640182,0.131659871090774,34.1278279938788,3.50650088219623,"Urban and Built-up",14.25,107.8,0.938267290592194,13,26.2711778,26.2711778,0,751,1065.12978142131,500,31,59.3495935,65.85365854,45.16063125,38.67160619,61.78861789,52.84552846,c(-122.248616, 37.819377)
"204","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,17.5,33.6577381,33.6577381,0,481,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"205","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,13.1666666666667,22.6822974,22.6822974,0,422,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"206","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,18.8333333333333,40.8562553,40.8562553,0,495,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"207","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,17.1666666666667,89.6291004,89.6291004,0,1173,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"208","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,18.8333333333333,64.0997168,64.0997168,0,577,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"209","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,15.1666666666667,34.7748772,34.7748772,0,427,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"210","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,13.3333333333333,21.6738823,21.6738823,0,343,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"211","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,14,28.1056482,28.1056482,0,533,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"212","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,14.1666666666667,33.5509909,33.5509909,0,481,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"213","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,14.8333333333333,49.4587947,49.4587947,0,599,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"214","Estien Home",NA,"02/20/2023","03/07/2023",15,"","CA",93878.6,35.8454545454545,46.6105990870687,7050.68189618769,2824.20603804511,16524,16568,15788.5833333333,18730.25,10,16026.2190835841,0.0204145425491584,785039.343644014,192.255630440621,66.1006787330317,0.120423083057093,31.9652302141342,3.44068455443471,"Urban and Built-up",14.3500003814697,113.5,0.942283481359482,18.1666666666667,45.4458907,45.4458907,0,498,472.91913415724,500,32,65.85365854,49.59349593,49.5336294,41.01319168,66.66666667,61.78861789,c(-122.271772, 37.85129)
"215","Fahrer Home",NA,"01/26/2023","02/02/2023",7,"","CA",145035,44.825,68.2098691761413,1424.75458026795,597.001121845077,9133,9986.5,10007.5,6509.5,1,9396.50719127879,0.0119694729536249,785039.343644043,461.19241852173,25.5556805399325,0.21999863739269,64.4317569000412,2.42371254310638,"Urban and Built-up",14.6499996185303,83.5,0.793412894010544,11.1666666666667,316.0633861,316.0633861,0,1079,9837.21438106801,500,33,38.21138211,42.27642276,30.92653848,27.31647855,21.13821138,7.317073171,c(-122.039567, 37.905962)
"216","Fahrer Home",NA,"01/26/2023","02/02/2023",7,"","CA",145035,44.825,68.2098691761413,1424.75458026795,597.001121845077,9133,9986.5,10007.5,6509.5,1,9396.50719127879,0.0119694729536249,785039.343644043,461.19241852173,25.5556805399325,0.21999863739269,64.4317569000412,2.42371254310638,"Urban and Built-up",14.6499996185303,83.5,0.793412894010544,6.66666666666667,634.0089329,634.0089329,0,1111,9837.21438106801,500,33,38.21138211,42.27642276,30.92653848,27.31647855,21.13821138,7.317073171,c(-122.039567, 37.905962)
"217","Fahrer Home",NA,"01/26/2023","02/02/2023",7,"","CA",145035,44.825,68.2098691761413,1424.75458026795,597.001121845077,9133,9986.5,10007.5,6509.5,1,9396.50719127879,0.0119694729536249,785039.343644043,461.19241852173,25.5556805399325,0.21999863739269,64.4317569000412,2.42371254310638,"Urban and Built-up",14.6499996185303,83.5,0.793412894010544,11.3333333333333,212.849469,209.0508007,3.7986683,919,9837.21438106801,500,33,38.21138211,42.27642276,30.92653848,27.31647855,21.13821138,7.317073171,c(-122.039567, 37.905962)
"218","Foothill Lot","FL","11/07/2023","11/22/2023",15,"","CA",169942.5,28.1,52.7435864499586,11789.2553528094,2003.60732419471,52762,62356,54961.9166666667,46162.25,1,10773.5102196103,0.0137235290267096,785039.343644201,448.805893913235,30.9585666293393,0.212706233481518,191.203209975173,3.27318017277732,"Urban and Built-up",13.9499998092651,123.8,0.716037154197693,10.1666666666667,1703.5911669,1703.5911669,0,1432,582.074104635211,500,34,18.69918699,39.83739837,35.36863185,33.45657095,40.6504065,27.64227642,c(-122.24882, 37.87326)
"219","Foothill Lot","FL","11/07/2023","11/22/2023",15,"","CA",169942.5,28.1,52.7435864499586,11789.2553528094,2003.60732419471,52762,62356,54961.9166666667,46162.25,1,10773.5102196103,0.0137235290267096,785039.343644201,448.805893913235,30.9585666293393,0.212706233481518,191.203209975173,3.27318017277732,"Urban and Built-up",13.9499998092651,123.8,0.716037154197693,14.8333333333333,24.8696266,24.8696266,0,657,582.074104635211,500,34,18.69918699,39.83739837,35.36863185,33.45657095,40.6504065,27.64227642,c(-122.24882, 37.87326)
"220","Foothill Lot","FL","11/07/2023","11/22/2023",15,"","CA",169942.5,28.1,52.7435864499586,11789.2553528094,2003.60732419471,52762,62356,54961.9166666667,46162.25,1,10773.5102196103,0.0137235290267096,785039.343644201,448.805893913235,30.9585666293393,0.212706233481518,191.203209975173,3.27318017277732,"Urban and Built-up",13.9499998092651,123.8,0.716037154197693,13.5,419.8940648,419.8940648,0,253,582.074104635211,500,34,18.69918699,39.83739837,35.36863185,33.45657095,40.6504065,27.64227642,c(-122.24882, 37.87326)
"221","Foothill Lot","FL","11/07/2023","11/22/2023",15,"","CA",169942.5,28.1,52.7435864499586,11789.2553528094,2003.60732419471,52762,62356,54961.9166666667,46162.25,1,10773.5102196103,0.0137235290267096,785039.343644201,448.805893913235,30.9585666293393,0.212706233481518,191.203209975173,3.27318017277732,"Urban and Built-up",13.9499998092651,123.8,0.716037154197693,13.5,44.9321698,44.9321698,0,240,582.074104635211,500,34,18.69918699,39.83739837,35.36863185,33.45657095,40.6504065,27.64227642,c(-122.24882, 37.87326)
"222","Foothill Lot","FL","11/07/2023","11/22/2023",15,"","CA",169942.5,28.1,52.7435864499586,11789.2553528094,2003.60732419471,52762,62356,54961.9166666667,46162.25,1,10773.5102196103,0.0137235290267096,785039.343644201,448.805893913235,30.9585666293393,0.212706233481518,191.203209975173,3.27318017277732,"Urban and Built-up",13.9499998092651,123.8,0.716037154197693,15,16.2132194,16.2132194,0,325,582.074104635211,500,34,18.69918699,39.83739837,35.36863185,33.45657095,40.6504065,27.64227642,c(-122.24882, 37.87326)
"223","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",182491.571428571,44.1428571428571,62.2008267499787,3393.53371993823,1463.42906272006,5579.2,5396,5815.36363636364,4929.75,1,11245.3647358213,0.0143245874577737,785039.343643975,243.25232273499,35.9076576576576,0.207352881431553,92.8879514401053,2.96175614519384,"Urban and Built-up",14.1499996185303,108.8,0.844591796398163,13.8333333333333,149.9630132,149.9630132,0,466,409.360657627075,500,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"224","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",182491.571428571,44.1428571428571,62.2008267499787,3393.53371993823,1463.42906272006,5579.2,5396,5815.36363636364,4929.75,1,11245.3647358213,0.0143245874577737,785039.343643975,243.25232273499,35.9076576576576,0.207352881431553,92.8879514401053,2.96175614519384,"Urban and Built-up",14.1499996185303,108.8,0.844591796398163,13.5,93.4635982,93.4635982,0,676,409.360657627075,500,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"225","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",182491.571428571,44.1428571428571,62.2008267499787,3393.53371993823,1463.42906272006,5579.2,5396,5815.36363636364,4929.75,1,11245.3647358213,0.0143245874577737,785039.343643975,243.25232273499,35.9076576576576,0.207352881431553,92.8879514401053,2.96175614519384,"Urban and Built-up",14.1499996185303,108.8,0.844591796398163,14.6666666666667,58.3934365,58.3934365,0,528,409.360657627075,500,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"226","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",182491.571428571,44.1428571428571,62.2008267499787,3393.53371993823,1463.42906272006,5579.2,5396,5815.36363636364,4929.75,1,11245.3647358213,0.0143245874577737,785039.343643975,243.25232273499,35.9076576576576,0.207352881431553,92.8879514401053,2.96175614519384,"Urban and Built-up",14.1499996185303,108.8,0.844591796398163,11.6666666666667,168.7352002,168.7352002,0,499,409.360657627075,500,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"227","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",182491.571428571,44.1428571428571,62.2008267499787,3393.53371993823,1463.42906272006,5579.2,5396,5815.36363636364,4929.75,1,11245.3647358213,0.0143245874577737,785039.343643975,243.25232273499,35.9076576576576,0.207352881431553,92.8879514401053,2.96175614519384,"Urban and Built-up",14.1499996185303,108.8,0.844591796398163,13.1666666666667,39.6459595,39.6459595,0,440,409.360657627075,500,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"228","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",182491.571428571,44.1428571428571,62.2008267499787,3393.53371993823,1463.42906272006,5579.2,5396,5815.36363636364,4929.75,1,11245.3647358213,0.0143245874577737,785039.343643975,243.25232273499,35.9076576576576,0.207352881431553,92.8879514401053,2.96175614519384,"Urban and Built-up",14.1499996185303,108.8,0.844591796398163,14.8333333333333,80.5266777,80.5266777,0,522,409.360657627075,500,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"229","Fortmann Home","LFH","11/23/2022","12/07/2022",14,"","CA",182491.571428571,44.1428571428571,62.2008267499787,3393.53371993823,1463.42906272006,5579.2,5396,5815.36363636364,4929.75,1,11245.3647358213,0.0143245874577737,785039.343643975,243.25232273499,35.9076576576576,0.207352881431553,92.8879514401053,2.96175614519384,"Urban and Built-up",14.1499996185303,108.8,0.844591796398163,14.1666666666667,64.7033821,64.7033821,0,690,409.360657627075,500,35,43.90243902,36.58536585,35.33385722,31.6896452,34.14634146,26.01626016,c(-122.219098, 37.812188)
"230","Frey Home",NA,"02/16/2023","02/24/2023",8,"","CA",129315.142857143,42.4714285714286,54.8062709749646,4368.81309729989,1746.08609626871,24225.6666666667,22259,24292.2857142857,23992.5,1,13821.6680473371,0.0176063380252788,785039.34364388,470.632581505798,57.7865168539326,0.143419169805114,5.97805819933353,3.0285373865408,"Urban and Built-up",14.25,100.15,0.877503752708435,13,51.3199519,51.3199519,0,416,310.234618831539,500,36,49.59349593,65.04065041,62.31199359,45.39014777,73.17073171,99.18699187,c(-122.232617, 37.761961)
"231","Frey Home",NA,"02/16/2023","02/24/2023",8,"","CA",129315.142857143,42.4714285714286,54.8062709749646,4368.81309729989,1746.08609626871,24225.6666666667,22259,24292.2857142857,23992.5,1,13821.6680473371,0.0176063380252788,785039.34364388,470.632581505798,57.7865168539326,0.143419169805114,5.97805819933353,3.0285373865408,"Urban and Built-up",14.25,100.15,0.877503752708435,19,97.2494173,90.1040266,7.1453907,605,310.234618831539,500,36,49.59349593,65.04065041,62.31199359,45.39014777,73.17073171,99.18699187,c(-122.232617, 37.761961)
"232","Frey Home",NA,"02/16/2023","02/24/2023",8,"","CA",129315.142857143,42.4714285714286,54.8062709749646,4368.81309729989,1746.08609626871,24225.6666666667,22259,24292.2857142857,23992.5,1,13821.6680473371,0.0176063380252788,785039.34364388,470.632581505798,57.7865168539326,0.143419169805114,5.97805819933353,3.0285373865408,"Urban and Built-up",14.25,100.15,0.877503752708435,15.3333333333333,146.3805574,111.9637281,34.4168293,891,310.234618831539,500,36,49.59349593,65.04065041,62.31199359,45.39014777,73.17073171,99.18699187,c(-122.232617, 37.761961)
"233","Frey Home",NA,"02/16/2023","02/24/2023",8,"","CA",129315.142857143,42.4714285714286,54.8062709749646,4368.81309729989,1746.08609626871,24225.6666666667,22259,24292.2857142857,23992.5,1,13821.6680473371,0.0176063380252788,785039.34364388,470.632581505798,57.7865168539326,0.143419169805114,5.97805819933353,3.0285373865408,"Urban and Built-up",14.25,100.15,0.877503752708435,15.5,88.3745737,78.9037249,9.4708488,700,310.234618831539,500,36,49.59349593,65.04065041,62.31199359,45.39014777,73.17073171,99.18699187,c(-122.232617, 37.761961)
